,User_ID,Country,Age,Harry_Potter_1,A_Painted_House,Snow_Falling_on_Cedars,The_Firm,Harry_Potter_5,Ladies_Detective_Agency,The_Rainmaker,The_Bridges_of_Madison_County,A_Child_Called_It,Bridget_Jones_Diary,Stones_From_The_River,The_Perfect_Storm
3694,142212,usa,64,0,0,0,0,0,0,0,0,0,0,0,0
19753,142226,germany,27,0,0,0,0,0,0,0,0,0,0,0,0
2936,142238,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5331,142253,usa,16,0,0,0,0,0,0,0,0,0,0,0,0
566,142256,canada,52,0,0,0,0,0,0,0,0,0,0,0,0
22489,142282,spain,16,0,0,0,0,0,0,0,0,0,0,0,0
20778,142288,germany,18,0,0,0,0,0,0,0,0,0,0,0,0
24100,142300,portugal,26,0,0,0,0,0,0,0,0,0,0,0,0
10685,142316,usa,83,0,0,0,0,0,0,0,0,0,0,0,0
18333,142329,other,96,0,0,0,0,0,0,0,0,0,0,0,0
21220,142337,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
13048,142357,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16837,142376,united kingdom,16,0,0,0,0,0,0,0,0,0,0,0,0
2619,142389,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
3713,142398,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
342,142404,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6930,142408,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6734,142412,usa,20,0,1,0,0,0,0,0,0,0,0,0,0
24058,142425,sweden,24,0,0,0,0,0,0,0,0,0,0,0,0
23494,142438,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
6935,142442,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
16003,142443,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
20113,142474,germany,44,0,0,0,0,0,0,0,0,0,0,0,0
2499,142479,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12598,142485,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
2517,142524,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
7105,142541,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
17794,142549,belgium,26,0,0,0,0,0,0,0,0,0,0,0,0
9935,142555,united kingdom,32,0,0,0,0,0,0,0,0,0,0,0,0
2610,142556,portugal,29,0,0,0,0,0,0,0,0,0,0,0,0
8154,142579,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6735,142580,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
9076,142584,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
17786,142649,france,27,0,0,0,0,0,0,0,0,0,0,0,0
6986,142661,usa,35,0,0,0,0,0,0,0,1,0,0,0,0
6939,142670,canada,58,0,0,0,0,0,0,0,0,0,0,0,0
2738,142671,usa,59,0,0,0,0,0,0,0,0,0,0,0,0
16664,142686,australia,26,0,0,0,0,0,0,0,0,0,0,0,0
16329,142689,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
17732,142713,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4210,142715,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14088,142735,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
7179,142758,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10808,142766,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4016,142772,canada,33,0,0,0,0,0,0,0,0,0,0,0,0
9952,142775,canada,25,0,0,0,0,0,0,0,0,0,0,0,0
9953,142794,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3881,142801,usa,17,0,0,0,0,0,0,0,0,0,0,0,0
9885,142817,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7973,142823,australia,29,0,0,0,0,0,0,0,0,0,0,0,0
17109,142826,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
5145,142861,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4883,142871,usa,47,0,0,0,0,0,0,0,0,0,0,0,0
18947,142920,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
18939,142922,austria,35,0,0,0,0,0,0,0,0,0,0,0,0
20864,142932,germany,37,0,0,0,0,0,0,0,0,0,0,0,0
22137,142942,spain,50,0,0,0,0,0,0,0,0,0,0,0,0
9649,142945,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
11807,142973,canada,8,0,0,0,0,0,0,0,0,0,0,0,0
11858,142974,canada,25,0,0,0,0,0,0,0,0,0,0,0,0
1229,142978,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
295,143011,canada,32,0,0,0,0,0,0,0,0,0,0,0,0
12243,143019,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
15884,143031,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5916,143033,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
4609,143037,usa,54,0,0,0,0,0,0,0,0,0,0,0,0
23409,143044,brazil,33,0,0,0,0,0,0,0,0,0,0,0,0
19559,143055,germany,19,0,0,0,0,0,0,0,0,0,0,0,0
20851,143057,germany,30,0,0,0,0,0,0,0,0,0,0,0,0
20043,143068,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
4179,143079,united kingdom,37,0,0,0,0,0,0,0,0,0,0,0,0
21485,143099,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
19371,143103,germany,34,0,0,0,0,0,0,0,0,0,0,0,0
20794,143108,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
9384,143121,usa,66,0,0,1,0,0,0,0,0,0,0,0,0
19433,143129,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
21144,143132,germany,23,0,0,0,0,0,0,0,0,0,0,0,0
21734,143133,germany,17,0,0,0,0,0,0,0,0,0,0,0,0
5541,143134,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
10901,143155,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2424,143163,usa,26,0,0,0,0,1,0,0,0,1,0,0,0
1236,143175,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
3600,143211,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7316,143214,australia,47,0,0,0,0,0,0,0,0,0,0,0,0
1464,143253,usa,27,0,0,0,0,0,0,0,0,0,1,0,0
8013,143294,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
1006,143302,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
20433,143321,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
22012,143330,other,35,0,0,0,0,0,0,0,0,0,0,0,0
9239,143349,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
15480,143350,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4610,143364,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
19916,143383,germany,21,0,0,0,0,0,0,0,0,0,0,0,0
12741,143397,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
7184,143427,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
15881,143435,other,35,0,0,0,0,0,0,0,0,0,0,0,0
19662,143436,germany,13,0,0,0,0,0,0,0,0,0,0,0,0
3329,143445,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
21370,143482,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
20808,143503,germany,71,0,0,0,0,0,0,0,0,0,0,0,0
20050,143523,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
20996,143529,germany,51,0,0,0,0,0,0,0,0,0,0,0,0
7425,143569,canada,45,0,0,0,0,0,0,0,0,0,0,0,0
9578,143587,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
5650,143590,usa,51,0,0,0,0,0,0,0,0,0,0,0,0
7168,143609,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
296,143610,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
5570,143624,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
10723,143625,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2508,143629,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7264,143631,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
5302,143636,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12149,143685,usa,56,0,0,0,0,0,0,0,0,0,0,0,0
15768,143698,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
297,143715,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
14042,143740,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
4928,143743,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8093,143762,sweden,43,0,0,0,0,0,0,0,0,0,0,0,0
10954,143781,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
700,143792,united kingdom,25,0,0,0,0,0,0,0,0,0,0,0,0
19895,143796,switzerland,28,0,0,0,0,0,0,0,0,0,0,0,0
13685,143809,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
1612,143811,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
2910,143822,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6241,143837,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
13130,143866,germany,48,0,0,0,0,0,0,0,0,0,0,0,0
18524,143874,canada,54,0,0,0,0,0,0,0,0,0,0,0,0
4163,143876,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16046,143879,netherlands,34,0,0,0,0,0,0,0,0,0,0,0,0
882,143886,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
12356,143908,canada,29,0,0,0,0,0,0,0,0,0,0,0,0
2758,143916,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
8100,143939,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12085,143942,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21791,143963,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
2473,143964,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
1975,143968,usa,39,0,0,0,0,0,0,0,0,0,1,0,0
13558,143976,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
19657,143994,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
13371,144017,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14436,144018,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8442,144021,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
2986,144038,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
12923,144061,usa,20,0,0,0,0,0,0,0,0,1,0,0,0
2865,144062,usa,16,0,0,0,0,0,0,0,0,0,0,0,0
10872,144078,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
13412,144098,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
23129,144100,argentina,23,0,0,0,0,0,0,0,0,0,0,0,0
7755,144108,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
10212,144110,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
16971,144112,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
17498,144113,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
16274,144114,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
21392,144123,germany,56,0,0,0,0,0,0,0,0,0,0,0,0
22424,144149,spain,30,0,0,0,0,0,0,0,0,0,0,0,0
4308,144151,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21628,144158,germany,54,0,0,0,0,0,0,0,0,0,0,0,0
24069,144215,spain,35,0,0,0,0,0,0,0,0,0,0,0,0
10063,144219,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6875,144223,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
17864,144234,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
8952,144241,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
16722,144250,united kingdom,15,0,0,0,0,0,0,0,0,0,0,0,0
4173,144255,germany,35,0,0,0,0,0,1,0,0,0,0,0,0
1197,144315,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8756,144318,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14703,144332,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
15346,144350,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8374,144391,usa,38,1,0,0,0,0,0,0,0,0,0,0,0
4254,144433,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10296,144449,brazil,29,0,0,0,0,0,0,0,0,0,0,0,0
4327,144455,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
415,144478,usa,39,0,0,0,0,1,0,0,0,0,0,0,0
8494,144486,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
9697,144502,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
8125,144512,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16783,144516,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
2057,144531,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
15955,144537,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
4822,144555,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
19428,144569,germany,44,0,0,0,0,0,0,0,0,0,0,0,0
12924,144582,usa,30,0,0,0,0,0,0,0,0,1,0,0,0
22566,144585,spain,28,0,0,0,0,0,0,0,0,0,0,0,0
8925,144591,australia,59,0,0,0,0,0,0,0,0,0,0,0,0
18448,144602,france,38,0,0,0,0,0,0,0,0,0,0,0,0
13837,144612,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3523,144619,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
24000,144654,netherlands,54,0,0,0,0,0,0,0,0,0,0,0,0
15308,144655,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
20281,144676,germany,30,0,0,0,0,0,0,0,0,0,0,0,0
8375,144690,usa,35,1,0,0,0,0,0,0,0,0,0,0,0
4929,144691,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
15089,144694,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
18763,144705,germany,38,0,0,0,0,0,0,0,0,0,0,0,0
6561,144707,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
17939,144718,switzerland,26,0,0,0,0,0,0,0,0,0,0,0,0
3592,144729,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21618,144741,germany,36,0,0,0,0,0,0,0,0,0,0,0,0
16736,144772,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
1439,144822,canada,15,0,0,0,0,0,0,0,0,0,0,0,0
5006,144827,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10522,144828,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12925,144830,usa,35,0,0,0,0,0,0,0,0,1,0,0,0
16474,144869,united kingdom,31,0,0,0,0,0,0,0,0,0,0,0,0
21415,144874,germany,25,0,0,0,0,0,0,0,0,0,0,0,0
20579,144883,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
10012,144886,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
10171,144892,canada,54,0,0,0,0,0,0,0,0,0,0,0,0
1780,144899,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7352,144910,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1655,144925,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
17213,144943,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7273,144945,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
1031,144962,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14958,144964,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8997,144965,usa,61,0,0,0,0,0,0,0,0,0,0,0,0
1109,144975,usa,35,0,0,0,0,0,0,0,0,0,0,0,1
14319,144978,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
21768,144992,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
9771,144997,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
18852,145000,germany,14,0,0,0,0,0,0,0,0,0,0,0,0
11337,145003,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
23953,145004,italy,25,0,0,0,0,0,0,0,0,0,0,0,0
19158,145016,germany,18,0,0,0,0,0,0,0,0,0,0,0,0
4793,145109,spain,45,0,0,0,0,0,0,0,0,0,0,0,0
12174,145131,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22352,145145,spain,25,0,0,0,0,0,0,0,0,0,0,0,0
16601,145155,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
10847,145161,united kingdom,38,0,0,0,0,0,0,0,0,0,0,0,0
11297,145165,australia,38,0,0,0,0,0,1,0,0,0,0,0,0
3330,145189,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14891,145198,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
9783,145218,other,40,0,0,0,0,0,0,0,0,0,0,0,0
10721,145291,usa,17,0,0,0,0,0,0,0,0,0,0,0,0
12775,145296,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6050,145323,usa,69,0,0,0,0,0,0,0,0,0,0,0,0
1976,145332,canada,35,0,0,0,0,0,0,0,0,0,1,0,0
16672,145342,new zealand,36,0,0,0,0,0,0,0,0,0,0,0,0
5135,145344,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
17402,145374,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
18818,145407,austria,22,0,0,0,0,0,0,0,0,0,0,0,0
13188,145412,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
20592,145415,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
723,145449,usa,35,0,0,0,0,1,1,0,0,0,0,0,0
13248,145451,usa,63,0,0,0,0,0,0,0,0,0,0,0,0
16825,145476,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
22468,145482,spain,21,0,0,0,0,0,0,0,0,0,0,0,0
13395,145501,usa,56,0,0,0,0,0,0,0,0,0,0,0,0
18253,145527,canada,52,0,0,0,0,0,0,0,0,0,0,0,0
18153,145528,france,35,0,0,0,0,0,0,0,0,0,0,0,0
3126,145535,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
10131,145538,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2987,145543,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
20033,145544,germany,19,0,0,0,0,0,0,0,0,0,0,0,0
4211,145546,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
18145,145558,france,30,0,0,0,0,0,0,0,0,0,0,0,0
4322,145560,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
19388,145584,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
16241,145613,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
12066,145614,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
7151,145619,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
1468,145641,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9790,145644,malaysia,24,0,0,0,0,0,0,0,0,0,0,0,0
12133,145657,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
13718,145689,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
10746,145711,usa,16,0,0,0,0,0,0,0,0,0,0,0,0
11186,145723,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9863,145737,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
17725,145747,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3486,145769,new zealand,28,0,0,0,0,0,0,0,0,0,0,0,0
4081,145826,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1696,145861,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
14247,145883,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
16242,145885,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
17681,145894,usa,50,0,0,0,0,0,0,0,0,0,0,0,0
16420,145898,united kingdom,22,0,0,0,0,0,0,0,0,0,0,0,0
10051,145916,italy,27,0,0,0,0,0,0,0,0,0,0,0,0
21741,145929,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
6637,145947,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
10554,145959,canada,42,0,0,0,0,0,0,0,0,0,0,0,0
10145,145962,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10292,145969,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8672,145976,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
6737,146000,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
13717,146002,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4365,146019,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
11615,146025,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
12043,146027,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5627,146029,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17048,146060,other,35,0,0,0,0,0,0,0,0,0,0,0,0
923,146064,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
5685,146078,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
7019,146090,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
15633,146106,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2858,146108,usa,65,0,0,0,0,0,0,0,0,0,0,0,0
9848,146110,other,32,0,0,0,0,0,0,0,0,0,0,0,0
6738,146113,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
22675,146127,spain,27,0,0,0,0,0,0,0,0,0,0,0,0
15550,146146,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1811,146155,usa,50,0,0,0,0,0,0,0,0,0,0,0,0
8269,146156,usa,51,0,0,0,0,0,0,0,0,0,0,0,0
23363,146179,other,35,0,0,0,0,0,0,0,0,0,0,0,0
7454,146197,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
8014,146207,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
1032,146230,germany,49,0,0,0,0,0,0,0,0,0,0,0,0
22103,146261,spain,37,0,0,0,0,0,0,0,0,0,0,0,0
6882,146266,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
5917,146279,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
1977,146281,usa,28,0,0,0,0,0,0,0,0,0,1,0,0
22875,146290,spain,34,0,0,0,0,0,0,0,0,0,0,0,0
4547,146298,france,25,0,0,0,0,0,0,0,0,0,0,0,0
18451,146300,spain,52,0,0,0,0,0,0,0,0,0,0,0,0
11411,146302,usa,61,0,0,0,0,0,1,0,0,0,0,0,0
3212,146319,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
538,146345,usa,47,0,0,0,0,0,0,0,0,0,0,0,0
6251,146372,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
7380,146386,usa,14,0,0,0,0,0,0,0,0,0,0,0,0
3901,146404,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
5430,146466,usa,14,0,0,0,0,0,0,0,0,0,0,0,0
14829,146517,other,22,0,0,0,0,0,0,0,0,0,0,0,0
14291,146530,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1339,146564,usa,43,0,0,0,0,0,0,0,0,0,0,0,0
20299,146569,germany,44,0,0,0,0,0,0,0,0,0,0,0,0
14813,146570,canada,32,0,0,0,0,0,0,0,0,0,0,0,0
15110,146572,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
13830,146582,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8471,146585,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
22411,146608,spain,40,0,0,0,0,0,0,0,0,0,0,0,0
21812,146633,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
22062,146634,spain,20,0,0,0,0,0,0,0,0,0,0,0,0
17382,146639,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
11585,146649,spain,26,0,0,0,0,0,0,0,0,0,0,0,0
11704,146660,usa,62,0,0,0,0,0,0,0,0,0,0,0,0
22891,146670,spain,34,0,0,0,0,0,0,0,0,0,0,0,0
6378,146699,usa,35,0,0,0,1,0,0,0,0,0,0,0,0
19665,146706,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
21448,146708,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
3470,146709,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19928,146721,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
20388,146722,germany,28,0,0,0,0,0,0,0,0,0,0,0,0
10961,146760,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
7943,146764,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
4564,146778,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
5345,146781,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
19461,146793,germany,46,0,0,0,0,0,0,0,0,0,0,0,0
5034,146803,usa,35,1,0,0,0,1,0,0,0,0,0,0,0
9005,146821,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
18645,146826,france,37,0,0,0,0,0,0,0,0,0,0,0,0
16510,146854,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
1828,146855,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
14860,146856,usa,57,0,0,0,0,0,0,0,0,0,0,0,0
6070,146906,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23091,146926,spain,39,0,0,0,0,0,0,0,0,0,0,0,0
2235,146932,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
17036,146938,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20018,146944,germany,33,0,0,0,0,0,0,0,0,0,0,0,0
17236,146952,usa,54,0,0,0,0,0,0,0,0,0,0,0,0
22654,146955,other,33,0,0,0,0,0,0,0,0,0,0,0,0
21708,146967,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
18149,146987,france,35,0,0,0,0,0,0,0,0,0,0,0,0
21136,146993,germany,33,0,0,0,0,0,0,0,0,0,0,0,0
21486,146999,austria,35,0,0,0,0,0,0,0,0,0,0,0,0
19981,147026,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
3912,147037,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
14098,147044,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
17528,147045,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
3022,147101,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
12305,147112,usa,73,0,0,0,0,0,0,0,0,0,0,0,0
18232,147115,france,18,0,0,0,0,0,0,0,0,0,0,0,0
616,147141,usa,21,1,0,0,0,1,0,0,0,0,0,0,0
68,147162,united kingdom,25,0,0,0,0,0,0,0,0,0,0,0,0
1898,147166,united kingdom,38,0,0,0,0,0,0,0,0,0,0,0,0
17085,147219,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5193,147224,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
10885,147228,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2442,147307,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
21899,147341,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
8895,147350,united kingdom,40,0,0,0,0,0,0,0,0,0,0,0,0
5889,147370,usa,51,0,0,0,0,0,0,0,0,0,0,0,0
21962,147385,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
13679,147394,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
14776,147396,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
14353,147400,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
830,147420,usa,53,0,0,0,0,0,0,0,0,0,0,0,0
19781,147431,germany,21,0,0,0,0,0,0,0,0,0,0,0,0
15541,147447,italy,35,0,0,0,0,0,0,0,0,0,0,0,0
17547,147465,australia,25,0,0,0,0,0,0,0,0,0,0,0,0
23424,147472,italy,38,0,0,0,0,0,0,0,0,0,0,0,0
1331,147492,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
9879,147513,canada,29,0,0,0,0,0,0,0,0,0,0,0,0
11918,147534,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14308,147572,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
21572,147595,germany,23,0,0,0,0,0,0,0,0,0,0,0,0
12387,147609,canada,62,0,0,0,0,0,0,0,0,0,0,0,0
